Timestamp,Temperature,Humidity,Direction,Speed,Rainfall,Pressure,PM 2.5
"1/3/2023, 0:08:30",19.44,76,0,0,0,1009.3,50
"1/3/2023, 0:08:33",25,6,0,0,0,0,51
"1/3/2023, 0:08:36",19.44,76,0,0,0,1009.3,51
"1/3/2023, 0:08:39",19.44,76,0,0,0,1009.3,50
"1/3/2023, 0:08:42",19.44,76,0,0,0,1009.3,51
"1/3/2023, 0:08:45",19.44,77,0,0,0,1009.3,51
"1/3/2023, 0:08:48",19.44,0,0,0,0,0,53
"1/3/2023, 0:08:51",19.44,77,0,0,0,1009.3,52
"1/3/2023, 0:08:54",25,6,0,0,0,0,50
"1/3/2023, 0:08:57",19.44,77,0,0,0,1009.3,50
"1/3/2023, 0:09:00",19.44,77,0,0,0,1009.3,52
"1/3/2023, 0:09:03",19.44,77,0,0,0,1009.3,53
"1/3/2023, 0:09:06",19.44,77,0,0,0,1009.3,53
"1/3/2023, 0:09:07",0,0,0,0,0,0,0
"1/3/2023, 0:09:09",19.44,0,0,0,0,0,51
"1/3/2023, 0:09:12",0,77,0,0,0,0,0
"1/3/2023, 0:09:13",19.44,0,0,0,0,1009.3,51
"1/3/2023, 0:09:15",25,6,0,0,0,0,52
"1/3/2023, 0:09:18",19.44,77,0,0,0,1009.3,52
"1/3/2023, 0:09:22",19.44,77,0,0,0,1009.3,52
"1/3/2023, 0:09:25",19.44,77,0,0,0,1009.3,52
"1/3/2023, 0:09:28",19.44,77,0,0,0,1009.3,52
"1/3/2023, 0:09:31",19.44,0,0,0,0,0,50
"1/3/2023, 0:09:34",19.44,77,0,0,0,1009.3,51
"1/3/2023, 0:09:37",25,6,0,0,0,0,51
"1/3/2023, 0:09:40",19.44,77,0,0,0,1009.4,51
"1/3/2023, 0:09:43",19.44,77,0,0,0,1009.3,51
"1/3/2023, 0:09:46",19.44,77,0,0,0,1009.3,53
"1/3/2023, 0:09:49",19.44,77,0,0,0,1009.3,52
"1/3/2023, 0:09:52",19.44,0,0,0,0,0,52
"1/3/2023, 0:09:55",19.44,77,0,0,0,1009.3,52
"1/3/2023, 0:09:58",25,6,0,0,0,0,52
"1/3/2023, 0:10:01",19.44,77,0,0,0,1009.3,52
"1/3/2023, 0:10:04",19.44,77,0,0,0,1009.3,54
